facility_id,report_path,report_date,capacity,total_enrolled,method,snippet
384002156,data/ccld-reports/384002156/report-4.html,2024-06-14,80,80,table,TOTAL ENROLLED CHILDREN: 80
384002156,data/ccld-reports/384002156/report-5.html,2024-07-15,73,73,table,TOTAL ENROLLED CHILDREN: 73
384002156,data/ccld-reports/384002156/report-6.html,2025-08-14,80,80,table,TOTAL ENROLLED CHILDREN: 80
384002199,data/ccld-reports/384002199/report-0.html,2022-01-28,92,,table,92
384002199,data/ccld-reports/384002199/report-1.html,2023-03-30,92,,table,92
384002199,data/ccld-reports/384002199/report-10.html,2023-03-24,72,72,table,TOTAL ENROLLED CHILDREN: 72
384002199,data/ccld-reports/384002199/report-11.html,2023-04-17,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-12.html,2023-07-03,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-13.html,2024-02-22,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-14.html,2024-06-25,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-15.html,2025-01-07,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-16.html,2025-07-11,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-17.html,2025-08-05,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-18.html,2025-10-29,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-19.html,2025-11-18,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002199,data/ccld-reports/384002199/report-2.html,2023-12-19,92,,table,92
384002199,data/ccld-reports/384002199/report-3.html,2023-12-19,92,,table,92
384002199,data/ccld-reports/384002199/report-4.html,2023-12-19,92,,table,92
384002199,data/ccld-reports/384002199/report-5.html,2025-04-03,92,,table,92
384002199,data/ccld-reports/384002199/report-6.html,2025-04-03,92,,table,92
384002199,data/ccld-reports/384002199/report-7.html,2021-06-17,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002199,data/ccld-reports/384002199/report-8.html,2021-08-24,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002199,data/ccld-reports/384002199/report-9.html,2022-04-25,92,92,table,TOTAL ENROLLED CHILDREN: 92
384002201,data/ccld-reports/384002201/report-0.html,2023-05-23,71,71,table,TOTAL ENROLLED CHILDREN: 71
384002201,data/ccld-reports/384002201/report-1.html,2023-06-22,71,71,table,TOTAL ENROLLED CHILDREN: 71
384002201,data/ccld-reports/384002201/report-2.html,2023-06-29,71,71,table,TOTAL ENROLLED CHILDREN: 71
384002201,data/ccld-reports/384002201/report-3.html,2023-07-17,71,71,table,TOTAL ENROLLED CHILDREN: 71
384002201,data/ccld-reports/384002201/report-4.html,2024-03-06,71,71,table,TOTAL ENROLLED CHILDREN: 71
384002201,data/ccld-reports/384002201/report-5.html,2024-06-04,52,52,table,TOTAL ENROLLED CHILDREN: 52
384002201,data/ccld-reports/384002201/report-6.html,2024-12-10,71,71,table,TOTAL ENROLLED CHILDREN: 71
384002201,data/ccld-reports/384002201/report-7.html,2025-04-17,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002201,data/ccld-reports/384002201/report-8.html,2025-06-19,71,71,table,TOTAL ENROLLED CHILDREN: 71
384002201,data/ccld-reports/384002201/report-9.html,2025-10-09,71,71,table,TOTAL ENROLLED CHILDREN: 71
384002203,data/ccld-reports/384002203/report-0.html,2022-11-16,33,33,table,TOTAL ENROLLED CHILDREN: 33
384002203,data/ccld-reports/384002203/report-1.html,2024-04-18,40,40,table,TOTAL ENROLLED CHILDREN: 40
384002203,data/ccld-reports/384002203/report-2.html,2025-10-02,39,39,table,TOTAL ENROLLED CHILDREN: 39
384002235,data/ccld-reports/384002235/report-0.html,2022-11-29,75,75,table,TOTAL ENROLLED CHILDREN: 75
384002235,data/ccld-reports/384002235/report-1.html,2023-12-05,75,75,table,TOTAL ENROLLED CHILDREN: 75
384002235,data/ccld-reports/384002235/report-2.html,2024-11-20,75,75,table,TOTAL ENROLLED CHILDREN: 75
384002235,data/ccld-reports/384002235/report-3.html,2024-12-13,75,75,table,TOTAL ENROLLED CHILDREN: 75
384002235,data/ccld-reports/384002235/report-4.html,2025-01-10,75,75,table,TOTAL ENROLLED CHILDREN: 75
384002235,data/ccld-reports/384002235/report-5.html,2025-12-05,75,75,table,TOTAL ENROLLED CHILDREN: 75
384002237,data/ccld-reports/384002237/report-0.html,2023-02-06,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002237,data/ccld-reports/384002237/report-1.html,2024-10-11,12,12,table,TOTAL ENROLLED CHILDREN: 12
384002237,data/ccld-reports/384002237/report-2.html,2025-09-23,10,10,table,TOTAL ENROLLED CHILDREN: 10
384002239,data/ccld-reports/384002239/report-0.html,2023-04-12,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002239,data/ccld-reports/384002239/report-1.html,2024-10-03,11,11,table,TOTAL ENROLLED CHILDREN: 11
384002239,data/ccld-reports/384002239/report-2.html,2025-08-08,13,13,table,TOTAL ENROLLED CHILDREN: 13
384002241,data/ccld-reports/384002241/report-0.html,2023-02-15,16,16,table,TOTAL ENROLLED CHILDREN: 16
384002241,data/ccld-reports/384002241/report-1.html,2024-10-18,40,40,table,TOTAL ENROLLED CHILDREN: 40
384002241,data/ccld-reports/384002241/report-2.html,2025-09-18,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002242,data/ccld-reports/384002242/report-0.html,2023-04-25,88,,table,88
384002242,data/ccld-reports/384002242/report-1.html,2023-02-21,62,62,table,TOTAL ENROLLED CHILDREN: 62
384002242,data/ccld-reports/384002242/report-2.html,2024-10-18,88,88,table,TOTAL ENROLLED CHILDREN: 88
384002242,data/ccld-reports/384002242/report-3.html,2025-10-06,56,56,table,TOTAL ENROLLED CHILDREN: 56
384002252,data/ccld-reports/384002252/report-0.html,2022-05-12,27,27,table,TOTAL ENROLLED CHILDREN: 27
384002252,data/ccld-reports/384002252/report-1.html,2023-03-16,27,27,table,TOTAL ENROLLED CHILDREN: 27
384002252,data/ccld-reports/384002252/report-2.html,2024-05-28,26,26,table,TOTAL ENROLLED CHILDREN: 26
384002252,data/ccld-reports/384002252/report-3.html,2025-05-02,27,27,table,TOTAL ENROLLED CHILDREN: 27
384002282,data/ccld-reports/384002282/report-0.html,2022-09-29,22,22,table,TOTAL ENROLLED CHILDREN: 22
384002282,data/ccld-reports/384002282/report-1.html,2023-01-09,17,17,table,TOTAL ENROLLED CHILDREN: 17
384002282,data/ccld-reports/384002282/report-2.html,2024-01-22,22,22,table,TOTAL ENROLLED CHILDREN: 22
384002282,data/ccld-reports/384002282/report-3.html,2025-04-17,22,22,table,TOTAL ENROLLED CHILDREN: 22
384002291,data/ccld-reports/384002291/report-0.html,2022-03-15,53,53,table,TOTAL ENROLLED CHILDREN: 53
384002291,data/ccld-reports/384002291/report-1.html,2023-03-14,53,53,table,TOTAL ENROLLED CHILDREN: 53
384002291,data/ccld-reports/384002291/report-2.html,2024-04-05,53,53,table,TOTAL ENROLLED CHILDREN: 53
384002291,data/ccld-reports/384002291/report-3.html,2024-12-19,52,52,table,TOTAL ENROLLED CHILDREN: 52
384002291,data/ccld-reports/384002291/report-4.html,2025-04-17,53,53,table,TOTAL ENROLLED CHILDREN: 53
384002299,data/ccld-reports/384002299/report-0.html,2021-08-04,45,,table,45
384002299,data/ccld-reports/384002299/report-1.html,2023-06-27,45,45,table,TOTAL ENROLLED CHILDREN: 45
384002299,data/ccld-reports/384002299/report-2.html,2024-08-16,35,35,table,TOTAL ENROLLED CHILDREN: 35
384002299,data/ccld-reports/384002299/report-3.html,2025-08-14,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002301,data/ccld-reports/384002301/report-0.html,2022-10-18,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002301,data/ccld-reports/384002301/report-1.html,2024-02-12,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002301,data/ccld-reports/384002301/report-2.html,2024-08-26,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002301,data/ccld-reports/384002301/report-3.html,2024-12-18,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002301,data/ccld-reports/384002301/report-4.html,2025-11-03,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002303,data/ccld-reports/384002303/report-0.html,2021-11-19,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002303,data/ccld-reports/384002303/report-1.html,2022-07-08,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002303,data/ccld-reports/384002303/report-2.html,2023-09-19,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002303,data/ccld-reports/384002303/report-3.html,2024-09-23,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002303,data/ccld-reports/384002303/report-4.html,2025-09-04,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002312,data/ccld-reports/384002312/report-0.html,2022-02-04,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002312,data/ccld-reports/384002312/report-1.html,2023-01-25,43,43,table,TOTAL ENROLLED CHILDREN: 43
384002312,data/ccld-reports/384002312/report-2.html,2024-03-21,39,39,table,TOTAL ENROLLED CHILDREN: 39
384002312,data/ccld-reports/384002312/report-3.html,2024-07-24,39,39,table,TOTAL ENROLLED CHILDREN: 39
384002352,data/ccld-reports/384002352/report-0.html,2022-09-30,60,60,table,TOTAL ENROLLED CHILDREN: 60
384002352,data/ccld-reports/384002352/report-1.html,2023-01-27,60,60,table,TOTAL ENROLLED CHILDREN: 60
384002352,data/ccld-reports/384002352/report-2.html,2024-06-14,58,58,table,TOTAL ENROLLED CHILDREN: 58
384002352,data/ccld-reports/384002352/report-3.html,2025-04-28,60,60,table,TOTAL ENROLLED CHILDREN: 60
384002419,data/ccld-reports/384002419/report-0.html,2023-05-03,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002419,data/ccld-reports/384002419/report-1.html,2024-04-26,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002419,data/ccld-reports/384002419/report-2.html,2025-05-16,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002419,data/ccld-reports/384002419/report-3.html,2025-09-11,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002433,data/ccld-reports/384002433/report-0.html,2021-11-05,32,,table,32
384002433,data/ccld-reports/384002433/report-1.html,2021-11-05,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002433,data/ccld-reports/384002433/report-2.html,2021-12-07,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002433,data/ccld-reports/384002433/report-3.html,2022-10-12,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002433,data/ccld-reports/384002433/report-4.html,2023-12-27,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002433,data/ccld-reports/384002433/report-5.html,2024-12-05,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002433,data/ccld-reports/384002433/report-6.html,2025-09-29,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002434,data/ccld-reports/384002434/report-0.html,2024-12-19,32,,table,32
384002434,data/ccld-reports/384002434/report-1.html,2022-03-22,25,25,table,TOTAL ENROLLED CHILDREN: 25
384002434,data/ccld-reports/384002434/report-2.html,2023-02-22,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002434,data/ccld-reports/384002434/report-3.html,2024-05-01,29,29,table,TOTAL ENROLLED CHILDREN: 29
384002434,data/ccld-reports/384002434/report-4.html,2024-06-26,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002434,data/ccld-reports/384002434/report-5.html,2025-12-09,23,23,table,TOTAL ENROLLED CHILDREN: 23
384002445,data/ccld-reports/384002445/report-0.html,2022-09-12,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002445,data/ccld-reports/384002445/report-1.html,2022-09-21,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002445,data/ccld-reports/384002445/report-2.html,2024-01-19,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002445,data/ccld-reports/384002445/report-3.html,2025-03-10,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002448,data/ccld-reports/384002448/report-0.html,2023-05-03,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002448,data/ccld-reports/384002448/report-1.html,2024-09-24,26,26,table,TOTAL ENROLLED CHILDREN: 26
384002448,data/ccld-reports/384002448/report-2.html,2025-06-04,33,33,table,TOTAL ENROLLED CHILDREN: 33
384002454,data/ccld-reports/384002454/report-0.html,2022-05-27,73,,table,73
384002454,data/ccld-reports/384002454/report-1.html,2022-07-20,73,,table,73
384002454,data/ccld-reports/384002454/report-2.html,2024-11-04,73,,table,73
384002454,data/ccld-reports/384002454/report-3.html,2025-10-28,73,,table,73
384002454,data/ccld-reports/384002454/report-4.html,2022-05-27,73,73,table,TOTAL ENROLLED CHILDREN: 73
384002454,data/ccld-reports/384002454/report-5.html,2023-12-12,73,73,table,TOTAL ENROLLED CHILDREN: 73
384002454,data/ccld-reports/384002454/report-6.html,2024-11-04,73,73,table,TOTAL ENROLLED CHILDREN: 73
384002454,data/ccld-reports/384002454/report-7.html,2025-11-12,70,70,table,TOTAL ENROLLED CHILDREN: 70
384002469,data/ccld-reports/384002469/report-0.html,2022-04-11,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002469,data/ccld-reports/384002469/report-1.html,2023-02-27,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002469,data/ccld-reports/384002469/report-2.html,2024-03-13,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002469,data/ccld-reports/384002469/report-3.html,2025-09-03,32,32,table,TOTAL ENROLLED CHILDREN: 32
384002479,data/ccld-reports/384002479/report-0.html,2021-02-04,30,,licensed,"licensed for 30 Preschool children and requesting an increase of capacity to 49 Preschool children.  At present, five teachers supervising 28 children.  The fire clearance was received from San Franci"
384002479,data/ccld-reports/384002479/report-1.html,2022-08-31,49,49,table,TOTAL ENROLLED CHILDREN: 49
384002479,data/ccld-reports/384002479/report-2.html,2024-06-10,49,49,table,TOTAL ENROLLED CHILDREN: 49
384002479,data/ccld-reports/384002479/report-3.html,2025-12-17,49,49,table,TOTAL ENROLLED CHILDREN: 49
384002496,data/ccld-reports/384002496/report-0.html,2023-05-23,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002496,data/ccld-reports/384002496/report-1.html,2024-07-11,29,29,table,TOTAL ENROLLED CHILDREN: 29
384002496,data/ccld-reports/384002496/report-2.html,2025-12-17,27,27,table,TOTAL ENROLLED CHILDREN: 27
384002504,data/ccld-reports/384002504/report-0.html,2023-08-03,94,94,table,TOTAL ENROLLED CHILDREN: 94
384002504,data/ccld-reports/384002504/report-1.html,2023-11-01,94,94,table,TOTAL ENROLLED CHILDREN: 94
384002504,data/ccld-reports/384002504/report-2.html,2024-08-07,94,94,table,TOTAL ENROLLED CHILDREN: 94
384002504,data/ccld-reports/384002504/report-3.html,2024-10-17,105,105,table,TOTAL ENROLLED CHILDREN: 105
384002504,data/ccld-reports/384002504/report-4.html,2025-03-26,170,170,table,TOTAL ENROLLED CHILDREN: 170
384002504,data/ccld-reports/384002504/report-5.html,2025-04-17,170,170,table,TOTAL ENROLLED CHILDREN: 170
384002504,data/ccld-reports/384002504/report-6.html,2025-10-09,170,170,table,TOTAL ENROLLED CHILDREN: 170
384002504,data/ccld-reports/384002504/report-7.html,2025-10-09,170,170,table,TOTAL ENROLLED CHILDREN: 170
384002504,data/ccld-reports/384002504/report-8.html,2025-11-14,170,170,table,TOTAL ENROLLED CHILDREN: 170
384002513,data/ccld-reports/384002513/report-0.html,2023-08-24,45,45,table,TOTAL ENROLLED CHILDREN: 45
384002513,data/ccld-reports/384002513/report-1.html,2024-09-12,43,43,table,TOTAL ENROLLED CHILDREN: 43
384002514,data/ccld-reports/384002514/report-0.html,2022-03-18,88,88,table,TOTAL ENROLLED CHILDREN: 88
384002514,data/ccld-reports/384002514/report-1.html,2022-07-22,88,88,table,TOTAL ENROLLED CHILDREN: 88
384002514,data/ccld-reports/384002514/report-2.html,2023-09-11,88,88,table,TOTAL ENROLLED CHILDREN: 88
384002514,data/ccld-reports/384002514/report-3.html,2024-03-01,88,88,table,TOTAL ENROLLED CHILDREN: 88
384002514,data/ccld-reports/384002514/report-4.html,2024-09-03,60,60,table,TOTAL ENROLLED CHILDREN: 60
384002529,data/ccld-reports/384002529/report-0.html,2024-10-31,46,,table,46
384002529,data/ccld-reports/384002529/report-1.html,2022-08-11,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002529,data/ccld-reports/384002529/report-2.html,2023-09-26,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002529,data/ccld-reports/384002529/report-3.html,2024-09-17,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002529,data/ccld-reports/384002529/report-4.html,2025-09-04,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002529,data/ccld-reports/384002529/report-5.html,2025-10-22,46,46,table,TOTAL ENROLLED CHILDREN: 46
384002531,data/ccld-reports/384002531/report-0.html,2021-01-11,30,,table,30
384002531,data/ccld-reports/384002531/report-1.html,2023-05-24,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002531,data/ccld-reports/384002531/report-2.html,2024-05-30,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002531,data/ccld-reports/384002531/report-3.html,2025-03-25,28,28,table,TOTAL ENROLLED CHILDREN: 28
384002539,data/ccld-reports/384002539/report-0.html,2022-06-24,18,18,table,TOTAL ENROLLED CHILDREN: 18
384002539,data/ccld-reports/384002539/report-1.html,2023-12-18,18,18,table,TOTAL ENROLLED CHILDREN: 18
384002539,data/ccld-reports/384002539/report-2.html,2025-02-25,10,10,table,TOTAL ENROLLED CHILDREN: 10
384002543,data/ccld-reports/384002543/report-0.html,2023-09-21,104,104,table,TOTAL ENROLLED CHILDREN: 104
384002543,data/ccld-reports/384002543/report-1.html,2024-11-07,90,90,table,TOTAL ENROLLED CHILDREN: 90
384002543,data/ccld-reports/384002543/report-2.html,2025-09-17,104,104,table,TOTAL ENROLLED CHILDREN: 104
384002582,data/ccld-reports/384002582/report-0.html,2023-12-28,72,,table,72
384002582,data/ccld-reports/384002582/report-1.html,2022-11-03,72,72,table,TOTAL ENROLLED CHILDREN: 72
384002582,data/ccld-reports/384002582/report-2.html,2023-12-28,72,72,table,TOTAL ENROLLED CHILDREN: 72
384002582,data/ccld-reports/384002582/report-3.html,2025-01-13,43,43,table,TOTAL ENROLLED CHILDREN: 43
384002582,data/ccld-reports/384002582/report-4.html,2025-10-09,72,72,table,TOTAL ENROLLED CHILDREN: 72
384002584,data/ccld-reports/384002584/report-0.html,2021-09-13,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002584,data/ccld-reports/384002584/report-1.html,2021-09-17,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002584,data/ccld-reports/384002584/report-2.html,2022-03-15,52,52,table,TOTAL ENROLLED CHILDREN: 52
384002584,data/ccld-reports/384002584/report-3.html,2023-03-13,52,52,table,TOTAL ENROLLED CHILDREN: 52
384002584,data/ccld-reports/384002584/report-4.html,2024-02-27,37,37,table,TOTAL ENROLLED CHILDREN: 37
384002584,data/ccld-reports/384002584/report-5.html,2025-02-14,52,52,table,TOTAL ENROLLED CHILDREN: 52
384002584,data/ccld-reports/384002584/report-6.html,2025-03-05,52,52,table,TOTAL ENROLLED CHILDREN: 52
384002593,data/ccld-reports/384002593/report-0.html,2022-04-26,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002593,data/ccld-reports/384002593/report-1.html,2023-04-18,65,65,table,TOTAL ENROLLED CHILDREN: 65
384002593,data/ccld-reports/384002593/report-2.html,2023-06-14,65,65,table,TOTAL ENROLLED CHILDREN: 65
384002593,data/ccld-reports/384002593/report-3.html,2024-03-06,66,66,table,TOTAL ENROLLED CHILDREN: 66
384002593,data/ccld-reports/384002593/report-4.html,2025-02-21,40,40,table,TOTAL ENROLLED CHILDREN: 40
384002595,data/ccld-reports/384002595/report-0.html,2022-11-08,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002595,data/ccld-reports/384002595/report-1.html,2023-10-31,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002595,data/ccld-reports/384002595/report-2.html,2024-02-27,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002595,data/ccld-reports/384002595/report-3.html,2024-12-16,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002595,data/ccld-reports/384002595/report-4.html,2025-10-20,64,64,table,TOTAL ENROLLED CHILDREN: 64
384002631,data/ccld-reports/384002631/report-0.html,2022-08-30,58,58,table,TOTAL ENROLLED CHILDREN: 58
384002631,data/ccld-reports/384002631/report-1.html,2024-01-25,58,58,table,TOTAL ENROLLED CHILDREN: 58
384002631,data/ccld-reports/384002631/report-2.html,2025-01-29,36,36,table,TOTAL ENROLLED CHILDREN: 36
384002637,data/ccld-reports/384002637/report-0.html,2023-09-05,48,48,table,TOTAL ENROLLED CHILDREN: 48
384002637,data/ccld-reports/384002637/report-1.html,2024-09-18,48,48,table,TOTAL ENROLLED CHILDREN: 48
384002638,data/ccld-reports/384002638/report-0.html,2021-03-04,18,,table,18
384002638,data/ccld-reports/384002638/report-1.html,2022-07-13,18,18,table,TOTAL ENROLLED CHILDREN: 18
384002638,data/ccld-reports/384002638/report-2.html,2023-10-11,18,18,table,TOTAL ENROLLED CHILDREN: 18
384002638,data/ccld-reports/384002638/report-3.html,2024-09-09,18,18,table,TOTAL ENROLLED CHILDREN: 18
384002638,data/ccld-reports/384002638/report-4.html,2025-08-18,18,18,table,TOTAL ENROLLED CHILDREN: 18
384002663,data/ccld-reports/384002663/report-0.html,2022-08-01,14,14,table,TOTAL ENROLLED CHILDREN: 14
384002663,data/ccld-reports/384002663/report-1.html,2023-09-07,14,14,table,TOTAL ENROLLED CHILDREN: 14
384002663,data/ccld-reports/384002663/report-2.html,2024-09-13,14,14,table,TOTAL ENROLLED CHILDREN: 14
384002663,data/ccld-reports/384002663/report-3.html,2025-07-01,8,8,table,TOTAL ENROLLED CHILDREN: 8
384002677,data/ccld-reports/384002677/report-0.html,2021-09-07,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002677,data/ccld-reports/384002677/report-1.html,2021-09-22,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002677,data/ccld-reports/384002677/report-10.html,2025-05-06,6,6,table,TOTAL ENROLLED CHILDREN: 6
384002677,data/ccld-reports/384002677/report-11.html,2025-09-09,6,6,table,TOTAL ENROLLED CHILDREN: 6
384002677,data/ccld-reports/384002677/report-12.html,2025-12-19,6,6,table,TOTAL ENROLLED CHILDREN: 6
384002677,data/ccld-reports/384002677/report-2.html,2021-09-28,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002677,data/ccld-reports/384002677/report-3.html,2021-10-01,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002677,data/ccld-reports/384002677/report-4.html,2021-10-14,30,30,table,TOTAL ENROLLED CHILDREN: 30
384002677,data/ccld-reports/384002677/report-5.html,2021-12-22,14,14,table,TOTAL ENROLLED CHILDREN: 14
384002677,data/ccld-reports/384002677/report-6.html,2022-12-06,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002677,data/ccld-reports/384002677/report-7.html,2023-12-07,12,12,table,TOTAL ENROLLED CHILDREN: 12
384002677,data/ccld-reports/384002677/report-8.html,2024-01-12,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002677,data/ccld-reports/384002677/report-9.html,2024-12-20,4,4,table,TOTAL ENROLLED CHILDREN: 4
384002679,data/ccld-reports/384002679/report-0.html,2023-06-01,28,28,table,TOTAL ENROLLED CHILDREN: 28
384002679,data/ccld-reports/384002679/report-1.html,2024-04-23,28,28,table,TOTAL ENROLLED CHILDREN: 28
384002679,data/ccld-reports/384002679/report-2.html,2025-03-26,28,28,table,TOTAL ENROLLED CHILDREN: 28
384002696,data/ccld-reports/384002696/report-0.html,2023-02-21,20,,table,20
384002696,data/ccld-reports/384002696/report-1.html,2023-03-03,20,,table,20
384002696,data/ccld-reports/384002696/report-10.html,2024-04-02,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002696,data/ccld-reports/384002696/report-11.html,2024-05-07,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002696,data/ccld-reports/384002696/report-12.html,2024-05-23,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002696,data/ccld-reports/384002696/report-13.html,2024-06-04,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002696,data/ccld-reports/384002696/report-14.html,2024-09-18,13,13,table,TOTAL ENROLLED CHILDREN: 13
384002696,data/ccld-reports/384002696/report-15.html,2024-10-03,13,13,table,TOTAL ENROLLED CHILDREN: 13
384002696,data/ccld-reports/384002696/report-16.html,2024-12-05,13,13,table,TOTAL ENROLLED CHILDREN: 13
384002696,data/ccld-reports/384002696/report-17.html,2025-05-16,14,14,table,TOTAL ENROLLED CHILDREN: 14
384002696,data/ccld-reports/384002696/report-2.html,2023-04-06,20,,table,20
384002696,data/ccld-reports/384002696/report-3.html,2024-04-02,20,,table,20
384002696,data/ccld-reports/384002696/report-4.html,2024-05-07,20,,table,20
384002696,data/ccld-reports/384002696/report-5.html,2023-04-17,20,,table,20
384002696,data/ccld-reports/384002696/report-6.html,2022-12-13,19,19,table,TOTAL ENROLLED CHILDREN: 19
384002696,data/ccld-reports/384002696/report-7.html,2023-04-17,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002696,data/ccld-reports/384002696/report-8.html,2023-05-02,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002696,data/ccld-reports/384002696/report-9.html,2024-03-05,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002718,data/ccld-reports/384002718/report-0.html,2022-11-21,55,,table,55
384002718,data/ccld-reports/384002718/report-1.html,2023-05-10,55,55,table,TOTAL ENROLLED CHILDREN: 55
384002718,data/ccld-reports/384002718/report-2.html,2024-07-24,55,55,table,TOTAL ENROLLED CHILDREN: 55
384002718,data/ccld-reports/384002718/report-3.html,2025-09-17,55,55,table,TOTAL ENROLLED CHILDREN: 55
384002724,data/ccld-reports/384002724/report-0.html,2023-06-14,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002724,data/ccld-reports/384002724/report-1.html,2024-03-15,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002724,data/ccld-reports/384002724/report-2.html,2024-04-26,24,24,table,TOTAL ENROLLED CHILDREN: 24
384002724,data/ccld-reports/384002724/report-3.html,2025-04-03,17,17,table,TOTAL ENROLLED CHILDREN: 17
384002726,data/ccld-reports/384002726/report-0.html,2022-07-14,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002726,data/ccld-reports/384002726/report-1.html,2023-05-24,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002726,data/ccld-reports/384002726/report-2.html,2023-08-03,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002726,data/ccld-reports/384002726/report-3.html,2024-06-27,19,19,table,TOTAL ENROLLED CHILDREN: 19
384002726,data/ccld-reports/384002726/report-4.html,2025-05-02,20,20,table,TOTAL ENROLLED CHILDREN: 20
384002727,data/ccld-reports/384002727/report-0.html,2021-05-06,38,,table,38
384002727,data/ccld-reports/384002727/report-1.html,2021-07-30,0,0,table,TOTAL ENROLLED CHILDREN: 0
384002727,data/ccld-reports/384002727/report-2.html,2022-06-08,38,38,table,TOTAL ENROLLED CHILDREN: 38
384002727,data/ccld-reports/384002727/report-3.html,2023-05-30,38,38,table,TOTAL ENROLLED CHILDREN: 38
384002727,data/ccld-reports/384002727/report-4.html,2024-07-02,38,38,table,TOTAL ENROLLED CHILDREN: 38
